loss
0.4224265845296096
0.38491777449448394
0.37843657213333665
0.3736734463940971
0.3712366756521037
0.36820458898978675
0.3662628427194464
0.36429637499783146
0.36286313259101555
0.36113937004791985
0.3596899818301121
0.3592045140123544
0.3577251794120458
0.35687173676098527
0.3566506063478713
0.3559689668426092
0.35475769984355077
0.35366487208666525
0.35358907954520846
0.3522290690478118
0.3525390957974995
0.35097396994358104
0.35084972297164707
0.3503794508517467
0.3505175193240483
0.34885167895569963
0.34898018726351104
0.3488272779173515
0.3483355358690317
0.34789973079251263
0.34777424222777376
0.34652869043198337
0.346712464769737
0.3466832664936041
0.34540345504971953
0.34539503505773445
0.3454707507485595
0.34452614448381963
0.34348719133422834
0.3444992393927572
0.3436431779478581
0.3430029196807719
0.34287193904262514
0.34272265519958317
0.3412494878252162
0.3422128148125742
0.3416769275109837
0.3408477717452012
0.340512816333861
0.3403547247610086
0.3409129693435789
0.34006656462290913
0.33962758548210614
0.33862583974401606
0.3395685826944512
0.33992656756106415
0.3388234232321526
0.33810352398646704
0.33854765014476895
0.3378963084848442
0.33818836632552135
0.33759619376015676
0.33670382408114424
0.33749634934070766
0.3366492447803503
0.33532413380404785
0.33580159365046014
0.33543186810816167
0.33620453326117805
0.3353649027446145
0.3353217403029033
0.3347488965836881
0.3347419694681971
0.33415873854121664
0.33398263973683107
0.3339526262312584
0.33349531533255855
0.33292272141377227
0.33296115750034966
0.3327872347682098
0.333577516742534
0.3318735173904003
0.33178530552326385
0.3321159519299909
0.33223598897457485
0.3323795901876751
0.33152167683198586
0.3308170453439536
0.3311947844947521
0.33103531367706746
0.3298291798759331
0.3302716161820555
0.3304136454532874
0.330760189648101
0.3298010262238933
0.32964783311417084
0.32987682301614446
0.3296635500546716
0.32910620081059216
0.3285117908426904
